ANO4,CH03,CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_OCUP,CAT_INAC,PP07H,P21,PP3E_TOT,PONDERA,IPCF
2005.0,3.0,1.0,0.0,5.0,4.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1279.0,300.0
2005.0,1.0,1.0,77.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1175.0,350.0
2005.0,2.0,2.0,73.0,2.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1175.0,350.0
2005.0,1.0,1.0,67.0,2.0,4.0,1.0,1.0,3.0,0.0,2.0,400.0,42.0,1174.0,133.33333333333334
2005.0,2.0,2.0,62.0,2.0,4.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1174.0,133.33333333333334
2005.0,3.0,1.0,43.0,5.0,4.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,1174.0,133.33333333333334
2005.0,1.0,1.0,32.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,500.0,50.0,1995.0,226.57142857142858
2005.0,2.0,2.0,41.0,1.0,4.0,3.0,1.0,3.0,0.0,2.0,46.0,3.0,1995.0,226.57142857142858
2005.0,3.0,1.0,18.0,5.0,4.0,3.0,1.0,3.0,0.0,2.0,0.0,40.0,1995.0,226.57142857142858
2005.0,3.0,2.0,17.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1995.0,226.57142857142858
2005.0,3.0,1.0,16.0,5.0,4.0,3.0,1.0,3.0,0.0,2.0,0.0,40.0,1995.0,226.57142857142858
2005.0,3.0,1.0,12.0,5.0,4.0,1.0,1.0,3.0,0.0,2.0,120.0,20.0,1995.0,226.57142857142858
2005.0,3.0,1.0,9.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1995.0,226.57142857142858
2005.0,1.0,2.0,36.0,4.0,4.0,6.0,3.0,0.0,4.0,0.0,0.0,0.0,1273.0,30.0
2005.0,3.0,1.0,8.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1273.0,30.0
2005.0,3.0,1.0,7.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1273.0,30.0
2005.0,3.0,2.0,5.0,5.0,4.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1273.0,30.0
2005.0,3.0,1.0,4.0,5.0,4.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1273.0,30.0
2005.0,1.0,1.0,64.0,2.0,4.0,2.0,1.0,3.0,0.0,2.0,300.0,35.0,1167.0,350.0
2005.0,2.0,2.0,60.0,2.0,4.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,1167.0,350.0
2005.0,3.0,2.0,29.0,5.0,4.0,5.0,1.0,3.0,0.0,2.0,150.0,6.0,1167.0,350.0
2005.0,3.0,1.0,25.0,5.0,4.0,4.0,1.0,3.0,0.0,1.0,650.0,40.0,1167.0,350.0
2005.0,1.0,2.0,65.0,3.0,1.0,4.0,1.0,3.0,0.0,1.0,700.0,40.0,1063.0,700.0
2005.0,1.0,1.0,64.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0,200.0,8.0,1063.0,200.0
2005.0,1.0,1.0,48.0,1.0,4.0,2.0,1.0,3.0,0.0,2.0,600.0,55.0,1371.0,137.77777777777777
2005.0,2.0,2.0,45.0,1.0,4.0,2.0,1.0,2.0,0.0,0.0,160.0,42.0,1371.0,137.77777777777777
2005.0,3.0,1.0,20.0,5.0,4.0,3.0,1.0,3.0,0.0,2.0,480.0,55.0,1371.0,137.77777777777777
2005.0,3.0,1.0,15.0,5.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,2.0,1371.0,137.77777777777777
2005.0,3.0,1.0,13.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1371.0,137.77777777777777
2005.0,3.0,2.0,11.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1371.0,137.77777777777777
2005.0,3.0,2.0,9.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1371.0,137.77777777777777
2005.0,3.0,1.0,5.0,5.0,4.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,1371.0,137.77777777777777
2005.0,3.0,1.0,7.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1371.0,137.77777777777777
2005.0,1.0,1.0,38.0,2.0,12.0,4.0,1.0,2.0,0.0,0.0,700.0,57.0,1212.0,766.6666666666666
2005.0,2.0,2.0,42.0,2.0,12.0,6.0,1.0,3.0,0.0,1.0,1600.0,33.0,1212.0,766.6666666666666
2005.0,3.0,1.0,6.0,5.0,12.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1212.0,766.6666666666666
2005.0,1.0,2.0,49.0,3.0,4.0,2.0,1.0,3.0,0.0,2.0,350.0,27.0,1133.0,283.3333333333333
2005.0,3.0,1.0,24.0,5.0,1.0,5.0,1.0,3.0,0.0,1.0,400.0,32.0,1133.0,283.3333333333333
2005.0,3.0,1.0,11.0,5.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1133.0,283.3333333333333
2005.0,1.0,1.0,69.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1005.0,272.5
2005.0,2.0,2.0,69.0,2.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,1005.0,272.5
2005.0,3.0,2.0,31.0,3.0,4.0,2.0,1.0,3.0,0.0,2.0,480.0,72.0,1005.0,272.5
2005.0,5.0,2.0,4.0,5.0,4.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1005.0,272.5
2005.0,1.0,1.0,37.0,1.0,4.0,2.0,1.0,3.0,0.0,2.0,720.0,54.0,1522.0,180.0
2005.0,2.0,2.0,38.0,1.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,1522.0,180.0
2005.0,3.0,2.0,15.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1522.0,180.0
2005.0,3.0,1.0,3.0,5.0,4.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1522.0,180.0
2005.0,1.0,1.0,42.0,1.0,4.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,1310.0,437.5
2005.0,2.0,2.0,46.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,200.0,12.0,1310.0,437.5
2005.0,1.0,1.0,42.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,800.0,68.0,1108.0,137.14285714285714
2005.0,2.0,2.0,29.0,1.0,4.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1108.0,137.14285714285714
2005.0,3.0,1.0,14.0,5.0,4.0,3.0,1.0,3.0,0.0,2.0,160.0,38.0,1108.0,137.14285714285714
2005.0,3.0,1.0,13.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1108.0,137.14285714285714
2005.0,3.0,1.0,11.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1108.0,137.14285714285714
2005.0,3.0,2.0,9.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1108.0,137.14285714285714
2005.0,3.0,1.0,5.0,5.0,4.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1108.0,137.14285714285714
2005.0,1.0,1.0,72.0,2.0,12.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1079.0,228.0
2005.0,2.0,2.0,68.0,2.0,12.0,5.0,3.0,0.0,4.0,0.0,0.0,0.0,1079.0,228.0
2005.0,5.0,2.0,17.0,1.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1079.0,228.0
2005.0,9.0,1.0,28.0,1.0,4.0,3.0,1.0,3.0,0.0,2.0,800.0,55.0,1079.0,228.0
2005.0,5.0,2.0,3.0,5.0,2.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1079.0,228.0
2005.0,3.0,1.0,16.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1569.0,565.0
2005.0,3.0,1.0,12.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1569.0,565.0
2005.0,3.0,2.0,17.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1569.0,565.0
2005.0,1.0,1.0,41.0,2.0,4.0,4.0,1.0,2.0,0.0,0.0,3000.0,54.0,1569.0,565.0
2005.0,2.0,2.0,34.0,2.0,4.0,4.0,1.0,3.0,0.0,2.0,150.0,24.0,1569.0,565.0
2005.0,3.0,1.0,18.0,5.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1569.0,565.0
2005.0,1.0,1.0,60.0,2.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1025.0,147.5
2005.0,2.0,2.0,59.0,2.0,4.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,1025.0,147.5
2005.0,9.0,2.0,80.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1025.0,147.5
2005.0,3.0,2.0,32.0,3.0,4.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,1025.0,147.5
2005.0,1.0,2.0,56.0,5.0,4.0,1.0,1.0,2.0,0.0,0.0,150.0,18.0,1407.0,100.0
2005.0,3.0,1.0,12.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1407.0,100.0
2005.0,3.0,2.0,15.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1407.0,100.0
2005.0,1.0,2.0,48.0,3.0,1.0,4.0,1.0,3.0,0.0,1.0,2300.0,0.0,1292.0,1800.0
2005.0,3.0,2.0,21.0,5.0,1.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,1292.0,1800.0
2005.0,1.0,1.0,63.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1071.0,370.0
2005.0,2.0,2.0,61.0,2.0,1.0,4.0,1.0,3.0,0.0,1.0,510.0,25.0,1071.0,370.0
2005.0,1.0,2.0,65.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1048.0,900.0
2005.0,1.0,1.0,56.0,4.0,4.0,2.0,1.0,3.0,0.0,2.0,150.0,20.0,1372.0,150.0
2005.0,1.0,2.0,44.0,3.0,1.0,6.0,1.0,3.0,0.0,1.0,700.0,20.0,1311.0,800.0
2005.0,3.0,1.0,13.0,5.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1311.0,800.0
2005.0,1.0,1.0,62.0,2.0,1.0,2.0,1.0,3.0,0.0,2.0,800.0,40.0,1197.0,400.0
2005.0,2.0,2.0,64.0,2.0,4.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1197.0,400.0
2005.0,1.0,2.0,40.0,3.0,1.0,3.0,1.0,3.0,0.0,1.0,820.0,59.0,1015.0,510.0
2005.0,3.0,2.0,13.0,5.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1015.0,510.0
2005.0,3.0,2.0,9.0,5.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1015.0,510.0
2005.0,1.0,2.0,33.0,1.0,4.0,2.0,1.0,2.0,0.0,0.0,100.0,84.0,1062.0,50.0
2005.0,3.0,1.0,15.0,5.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,24.0,1062.0,50.0
2005.0,3.0,1.0,12.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1062.0,50.0
2005.0,3.0,2.0,7.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1062.0,50.0
2005.0,3.0,2.0,11.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1062.0,50.0
2005.0,3.0,1.0,2.0,5.0,4.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1062.0,50.0
2005.0,3.0,2.0,14.0,5.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,24.0,1062.0,50.0
2005.0,10.0,2.0,8.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1062.0,50.0
2005.0,3.0,1.0,18.0,5.0,4.0,3.0,1.0,3.0,0.0,2.0,200.0,20.0,1062.0,50.0
2005.0,1.0,1.0,54.0,2.0,1.0,4.0,1.0,3.0,0.0,1.0,1300.0,60.0,1267.0,325.0
2005.0,2.0,2.0,48.0,2.0,1.0,5.0,3.0,0.0,4.0,0.0,0.0,0.0,1267.0,325.0
2005.0,3.0,2.0,18.0,5.0,1.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,1267.0,325.0
2005.0,3.0,2.0,12.0,5.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1267.0,325.0
2005.0,1.0,1.0,54.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,1600.0,40.0,1441.0,875.0
2005.0,2.0,2.0,48.0,2.0,1.0,7.0,1.0,3.0,0.0,2.0,150.0,30.0,1441.0,875.0
2005.0,1.0,1.0,33.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,2000.0,98.0,1059.0,462.85714285714283
2005.0,2.0,2.0,34.0,2.0,1.0,5.0,1.0,3.0,0.0,2.0,600.0,72.0,1059.0,462.85714285714283
2005.0,3.0,1.0,11.0,5.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1059.0,462.85714285714283
2005.0,3.0,1.0,11.0,5.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1059.0,462.85714285714283
2005.0,3.0,2.0,8.0,5.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1059.0,462.85714285714283
2005.0,3.0,2.0,3.0,5.0,1.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1059.0,462.85714285714283
2005.0,3.0,1.0,1.0,5.0,1.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1059.0,462.85714285714283
2005.0,1.0,1.0,65.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,100.0,15.0,1100.0,33.333333333333336
2005.0,2.0,2.0,67.0,2.0,4.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1100.0,33.333333333333336
2005.0,3.0,1.0,34.0,5.0,4.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,1100.0,33.333333333333336
2005.0,1.0,1.0,43.0,5.0,1.0,3.0,1.0,3.0,0.0,2.0,2000.0,60.0,1472.0,2000.0
2005.0,1.0,2.0,43.0,3.0,4.0,2.0,1.0,3.0,0.0,2.0,400.0,25.0,1447.0,462.5
2005.0,3.0,2.0,19.0,5.0,4.0,4.0,1.0,3.0,0.0,2.0,400.0,45.0,1447.0,462.5
2005.0,1.0,1.0,76.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1026.0,560.0
2005.0,2.0,2.0,73.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1026.0,560.0
2005.0,1.0,1.0,26.0,1.0,4.0,2.0,1.0,3.0,0.0,2.0,600.0,36.0,1384.0,225.0
2005.0,2.0,2.0,26.0,1.0,4.0,3.0,1.0,3.0,0.0,2.0,150.0,30.0,1384.0,225.0
2005.0,3.0,1.0,8.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1384.0,225.0
2005.0,3.0,2.0,1.0,5.0,4.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1384.0,225.0
2005.0,1.0,2.0,50.0,3.0,4.0,4.0,1.0,2.0,0.0,0.0,200.0,12.0,1162.0,175.0
2005.0,3.0,2.0,17.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1162.0,175.0
2005.0,1.0,1.0,26.0,2.0,1.0,4.0,1.0,3.0,0.0,1.0,720.0,72.0,1229.0,240.0
2005.0,2.0,2.0,26.0,2.0,1.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,1229.0,240.0
2005.0,3.0,1.0,8.0,5.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1229.0,240.0
2005.0,1.0,1.0,50.0,2.0,4.0,1.0,1.0,3.0,0.0,2.0,700.0,84.0,1155.0,106.25
2005.0,2.0,2.0,42.0,2.0,4.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,1155.0,106.25
2005.0,3.0,1.0,23.0,5.0,4.0,3.0,3.0,0.0,7.0,0.0,0.0,0.0,1155.0,106.25
2005.0,3.0,2.0,15.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1155.0,106.25
2005.0,3.0,2.0,12.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1155.0,106.25
2005.0,3.0,2.0,10.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1155.0,106.25
2005.0,3.0,1.0,7.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1155.0,106.25
2005.0,3.0,2.0,4.0,5.0,4.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1155.0,106.25
2005.0,1.0,1.0,25.0,1.0,4.0,2.0,1.0,3.0,0.0,2.0,720.0,40.0,1306.0,170.0
2005.0,2.0,2.0,19.0,1.0,4.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1306.0,170.0
2005.0,3.0,1.0,1.0,5.0,4.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1306.0,170.0
2005.0,9.0,2.0,22.0,5.0,4.0,1.0,1.0,3.0,0.0,2.0,300.0,32.0,1306.0,170.0
2005.0,9.0,2.0,6.0,5.0,4.0,1.0,4.0,0.0,7.0,0.0,0.0,0.0,1306.0,170.0
2005.0,9.0,1.0,0.0,5.0,4.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1306.0,170.0
2005.0,1.0,1.0,25.0,1.0,1.0,5.0,1.0,3.0,0.0,1.0,890.0,40.0,1241.0,265.0
2005.0,2.0,2.0,24.0,1.0,1.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,1241.0,265.0
2005.0,3.0,2.0,3.0,5.0,1.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1241.0,265.0
2005.0,3.0,2.0,0.0,5.0,1.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1241.0,265.0
2005.0,1.0,2.0,65.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1088.0,150.0
2005.0,5.0,2.0,12.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1088.0,150.0
2005.0,1.0,1.0,50.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,1000.0,60.0,1724.0,1433.3333333333333
2005.0,3.0,1.0,20.0,5.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,1724.0,1433.3333333333333
2005.0,3.0,1.0,25.0,5.0,1.0,4.0,1.0,3.0,0.0,1.0,1500.0,40.0,1724.0,1433.3333333333333
2005.0,1.0,1.0,62.0,2.0,4.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,1249.0,75.83333333333333
2005.0,2.0,2.0,50.0,2.0,4.0,2.0,1.0,3.0,0.0,2.0,150.0,6.0,1249.0,75.83333333333333
2005.0,3.0,2.0,19.0,5.0,4.0,3.0,1.0,3.0,0.0,2.0,25.0,5.0,1249.0,75.83333333333333
2005.0,3.0,2.0,16.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1249.0,75.83333333333333
2005.0,3.0,2.0,15.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1249.0,75.83333333333333
2005.0,3.0,2.0,13.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1249.0,75.83333333333333
2005.0,1.0,2.0,56.0,1.0,2.0,5.0,1.0,2.0,0.0,0.0,300.0,24.0,1034.0,313.3333333333333
2005.0,3.0,2.0,21.0,5.0,2.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,1034.0,313.3333333333333
2005.0,2.0,1.0,65.0,1.0,2.0,5.0,1.0,3.0,0.0,2.0,200.0,12.0,1034.0,313.3333333333333
2005.0,1.0,1.0,45.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,500.0,67.0,1798.0,62.5
2005.0,2.0,2.0,39.0,2.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,1798.0,62.5
2005.0,3.0,1.0,21.0,5.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1798.0,62.5
2005.0,3.0,2.0,20.0,5.0,4.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,1798.0,62.5
2005.0,3.0,1.0,19.0,5.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1798.0,62.5
2005.0,3.0,1.0,18.0,5.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1798.0,62.5
2005.0,3.0,2.0,15.0,5.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1798.0,62.5
2005.0,3.0,2.0,13.0,5.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1798.0,62.5
2005.0,1.0,2.0,41.0,2.0,4.0,1.0,1.0,3.0,0.0,2.0,500.0,25.0,1420.0,266.6666666666667
2005.0,3.0,1.0,14.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1420.0,266.6666666666667
2005.0,2.0,1.0,42.0,2.0,4.0,2.0,1.0,3.0,0.0,2.0,300.0,28.0,1420.0,266.6666666666667
2005.0,1.0,1.0,41.0,2.0,4.0,3.0,1.0,2.0,0.0,0.0,150.0,30.0,1094.0,83.33333333333333
2005.0,2.0,2.0,35.0,2.0,4.0,3.0,3.0,0.0,7.0,0.0,0.0,0.0,1094.0,83.33333333333333
2005.0,3.0,1.0,14.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1094.0,83.33333333333333
2005.0,3.0,2.0,12.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1094.0,83.33333333333333
2005.0,3.0,2.0,10.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1094.0,83.33333333333333
2005.0,3.0,2.0,9.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1094.0,83.33333333333333
2005.0,1.0,2.0,39.0,3.0,4.0,4.0,1.0,3.0,0.0,2.0,120.0,55.0,1133.0,53.333333333333336
2005.0,3.0,2.0,16.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1133.0,53.333333333333336
2005.0,3.0,2.0,11.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1133.0,53.333333333333336
2005.0,1.0,2.0,67.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,300.0,63.0,1384.0,630.0
2005.0,1.0,1.0,59.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2219.0,52.5
2005.0,2.0,2.0,57.0,2.0,4.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,2219.0,52.5
2005.0,3.0,1.0,14.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,2219.0,52.5
2005.0,3.0,1.0,19.0,5.0,4.0,2.0,1.0,3.0,0.0,2.0,150.0,20.0,2219.0,52.5
2005.0,1.0,1.0,46.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,900.0,48.0,1262.0,387.5
2005.0,2.0,2.0,49.0,2.0,1.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,1262.0,387.5
2005.0,3.0,1.0,21.0,5.0,1.0,5.0,1.0,3.0,0.0,1.0,650.0,48.0,1262.0,387.5
2005.0,3.0,1.0,14.0,5.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1262.0,387.5
2005.0,1.0,1.0,27.0,1.0,4.0,2.0,1.0,3.0,0.0,2.0,150.0,20.0,1326.0,109.16666666666667
2005.0,2.0,2.0,28.0,1.0,4.0,2.0,1.0,3.0,0.0,2.0,150.0,15.0,1326.0,109.16666666666667
2005.0,3.0,2.0,4.0,5.0,4.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1326.0,109.16666666666667
2005.0,3.0,2.0,1.0,5.0,4.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1326.0,109.16666666666667
2005.0,3.0,1.0,11.0,5.0,4.0,1.0,1.0,3.0,0.0,2.0,40.0,18.0,1326.0,109.16666666666667
2005.0,8.0,1.0,15.0,5.0,4.0,1.0,1.0,3.0,0.0,2.0,40.0,18.0,1326.0,109.16666666666667
2005.0,1.0,1.0,30.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1200.0,48.0,1127.0,526.6666666666666
2005.0,2.0,2.0,30.0,1.0,1.0,4.0,1.0,3.0,0.0,1.0,1000.0,48.0,1127.0,526.6666666666666
2005.0,7.0,1.0,59.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,960.0,48.0,1127.0,526.6666666666666
2005.0,7.0,2.0,59.0,2.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1127.0,526.6666666666666
2005.0,3.0,1.0,2.0,5.0,1.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1127.0,526.6666666666666
2005.0,3.0,1.0,1.0,5.0,1.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1127.0,526.6666666666666
2005.0,1.0,2.0,72.0,4.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,921.0,512.5
2005.0,3.0,2.0,54.0,4.0,1.0,4.0,1.0,3.0,0.0,1.0,275.0,12.0,921.0,512.5
2005.0,1.0,2.0,62.0,4.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1224.0,1175.0
2005.0,3.0,1.0,33.0,3.0,2.0,6.0,1.0,2.0,0.0,0.0,2000.0,60.0,1224.0,1175.0
2005.0,1.0,1.0,49.0,2.0,4.0,2.0,1.0,3.0,0.0,2.0,250.0,24.0,1648.0,306.0
2005.0,2.0,2.0,41.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,380.0,12.0,1648.0,306.0
2005.0,3.0,1.0,21.0,5.0,1.0,3.0,1.0,3.0,0.0,1.0,600.0,45.0,1648.0,306.0
2005.0,3.0,1.0,8.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1648.0,306.0
2005.0,5.0,2.0,4.0,5.0,4.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1648.0,306.0
2005.0,1.0,1.0,42.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,800.0,56.0,1287.0,200.0
2005.0,2.0,2.0,37.0,2.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1287.0,200.0
2005.0,3.0,2.0,12.0,5.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1287.0,200.0
2005.0,3.0,2.0,7.0,5.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1287.0,200.0
2005.0,1.0,2.0,46.0,3.0,4.0,3.0,1.0,3.0,0.0,2.0,500.0,52.0,1272.0,250.0
2005.0,3.0,2.0,18.0,5.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1272.0,250.0
2005.0,1.0,1.0,57.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,700.0,48.0,1513.0,300.0
2005.0,2.0,2.0,48.0,2.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,1513.0,300.0
2005.0,3.0,1.0,29.0,5.0,4.0,3.0,1.0,2.0,0.0,0.0,500.0,32.0,1513.0,300.0
2005.0,3.0,2.0,19.0,5.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1513.0,300.0
2005.0,1.0,1.0,60.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,1000.0,80.0,1391.0,612.5
