ANO4,PONDERA,CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_INAC,IPCF,CAT_OCUP,PP07H,P21,PP04A,PP04C
2005,933.0,2.0,40.0,5.0,4.0,3.0,1.0,0.0,376.6666666666667,3.0,2.0,600.0,2.0,
2005,2044.0,1.0,24.0,1.0,4.0,2.0,1.0,0.0,87.5,3.0,2.0,200.0,2.0,2.0
2005,2044.0,2.0,22.0,1.0,4.0,2.0,3.0,4.0,87.5,0.0,0.0,0.0,,
2005,2044.0,1.0,3.0,5.0,4.0,7.0,4.0,5.0,87.5,0.0,0.0,0.0,,
2005,2044.0,2.0,1.0,5.0,4.0,7.0,4.0,5.0,87.5,0.0,0.0,0.0,,
2005,1167.0,1.0,68.0,1.0,1.0,2.0,3.0,1.0,230.0,0.0,0.0,0.0,,
2005,1167.0,2.0,73.0,1.0,1.0,1.0,3.0,7.0,230.0,0.0,0.0,0.0,,
2005,1167.0,2.0,53.0,5.0,4.0,2.0,1.0,0.0,230.0,3.0,2.0,100.0,2.0,
2005,1167.0,2.0,41.0,2.0,1.0,4.0,3.0,4.0,230.0,0.0,0.0,0.0,,
2005,1167.0,1.0,36.0,2.0,1.0,4.0,1.0,0.0,230.0,3.0,1.0,900.0,2.0,
2005,1167.0,1.0,5.0,5.0,1.0,7.0,4.0,5.0,230.0,0.0,0.0,0.0,,
2005,1206.0,2.0,47.0,3.0,4.0,3.0,1.0,0.0,333.3333333333333,3.0,2.0,400.0,2.0,4.0
2005,1206.0,1.0,21.0,5.0,1.0,3.0,1.0,0.0,333.3333333333333,3.0,1.0,600.0,2.0,1.0
2005,1206.0,1.0,2.0,5.0,1.0,7.0,4.0,5.0,333.3333333333333,0.0,0.0,0.0,,
2005,2167.0,1.0,43.0,1.0,4.0,2.0,1.0,0.0,253.75,3.0,2.0,740.0,2.0,
2005,2167.0,2.0,41.0,1.0,4.0,1.0,1.0,0.0,253.75,3.0,2.0,150.0,2.0,7.0
2005,2167.0,2.0,18.0,5.0,4.0,4.0,1.0,0.0,253.75,3.0,2.0,125.0,2.0,7.0
2005,2167.0,2.0,10.0,5.0,4.0,1.0,3.0,3.0,253.75,0.0,0.0,0.0,,
2005,2218.0,1.0,23.0,2.0,1.0,5.0,1.0,0.0,366.6666666666667,3.0,1.0,1000.0,2.0,9.0
2005,2218.0,2.0,21.0,2.0,1.0,3.0,2.0,0.0,366.6666666666667,3.0,0.0,0.0,,
2005,2218.0,1.0,1.0,5.0,1.0,7.0,4.0,5.0,366.6666666666667,0.0,0.0,0.0,,
2005,1056.0,1.0,59.0,2.0,1.0,4.0,3.0,1.0,606.6666666666666,0.0,0.0,0.0,,
2005,1056.0,2.0,57.0,2.0,1.0,6.0,3.0,4.0,606.6666666666666,0.0,0.0,0.0,,
2005,1056.0,2.0,21.0,5.0,1.0,5.0,1.0,0.0,606.6666666666666,3.0,1.0,620.0,2.0,9.0
2005,1213.0,2.0,23.0,1.0,1.0,5.0,1.0,0.0,460.0,2.0,0.0,300.0,2.0,2.0
2005,1213.0,1.0,28.0,1.0,1.0,5.0,1.0,0.0,460.0,2.0,0.0,400.0,2.0,1.0
2005,1213.0,2.0,1.0,5.0,1.0,7.0,4.0,5.0,460.0,0.0,0.0,0.0,,
2005,1238.0,1.0,83.0,2.0,1.0,1.0,3.0,1.0,480.0,0.0,0.0,0.0,,
2005,1238.0,2.0,80.0,2.0,1.0,2.0,3.0,1.0,480.0,0.0,0.0,0.0,,
2005,1319.0,2.0,52.0,3.0,1.0,4.0,1.0,0.0,766.6666666666666,2.0,0.0,1500.0,2.0,1.0
2005,1319.0,1.0,23.0,5.0,1.0,5.0,1.0,0.0,766.6666666666666,3.0,1.0,800.0,2.0,6.0
2005,1319.0,1.0,21.0,5.0,1.0,5.0,3.0,3.0,766.6666666666666,0.0,0.0,0.0,,
2005,1124.0,1.0,68.0,2.0,2.0,2.0,1.0,0.0,750.0,1.0,0.0,1500.0,2.0,
2005,1124.0,2.0,58.0,2.0,2.0,2.0,3.0,4.0,750.0,0.0,0.0,0.0,,
2005,1690.0,1.0,41.0,5.0,4.0,2.0,1.0,0.0,800.0,2.0,0.0,300.0,2.0,1.0
2005,1690.0,1.0,38.0,5.0,4.0,1.0,1.0,0.0,800.0,2.0,0.0,1300.0,2.0,1.0
2005,1573.0,1.0,46.0,2.0,4.0,3.0,1.0,0.0,115.85714285714286,3.0,1.0,450.0,1.0,12.0
2005,1573.0,2.0,41.0,2.0,4.0,2.0,1.0,0.0,115.85714285714286,3.0,2.0,100.0,2.0,
2005,1573.0,1.0,17.0,5.0,4.0,1.0,3.0,3.0,115.85714285714286,0.0,0.0,0.0,,
2005,1573.0,2.0,16.0,5.0,4.0,3.0,3.0,3.0,115.85714285714286,0.0,0.0,0.0,,
2005,1573.0,1.0,12.0,5.0,4.0,1.0,3.0,3.0,115.85714285714286,0.0,0.0,0.0,,
2005,1573.0,2.0,10.0,5.0,4.0,1.0,3.0,3.0,115.85714285714286,0.0,0.0,0.0,,
2005,1573.0,1.0,6.0,5.0,4.0,1.0,4.0,3.0,115.85714285714286,0.0,0.0,0.0,,
2005,1258.0,1.0,35.0,2.0,4.0,4.0,1.0,0.0,450.0,3.0,2.0,900.0,2.0,
2005,1258.0,2.0,27.0,2.0,4.0,5.0,3.0,3.0,450.0,0.0,0.0,0.0,,
2005,1052.0,1.0,73.0,2.0,1.0,7.0,3.0,1.0,375.0,0.0,0.0,0.0,,
2005,1052.0,2.0,67.0,2.0,1.0,1.0,3.0,1.0,375.0,0.0,0.0,0.0,,
2005,1431.0,1.0,64.0,2.0,1.0,4.0,1.0,0.0,350.0,2.0,0.0,700.0,2.0,1.0
2005,1431.0,2.0,68.0,2.0,1.0,5.0,3.0,4.0,350.0,0.0,0.0,0.0,,
2005,1722.0,2.0,70.0,4.0,1.0,1.0,3.0,1.0,300.0,0.0,0.0,0.0,,
2005,1581.0,2.0,57.0,4.0,4.0,4.0,1.0,0.0,233.33333333333334,2.0,0.0,300.0,2.0,1.0
2005,1581.0,1.0,18.0,5.0,4.0,3.0,2.0,0.0,233.33333333333334,3.0,0.0,0.0,,
2005,1581.0,2.0,16.0,5.0,4.0,3.0,1.0,0.0,233.33333333333334,3.0,2.0,250.0,2.0,
2005,957.0,2.0,32.0,3.0,4.0,3.0,1.0,0.0,75.0,3.0,2.0,150.0,1.0,6.0
2005,957.0,1.0,14.0,5.0,4.0,3.0,3.0,3.0,75.0,0.0,0.0,0.0,,
2005,957.0,2.0,12.0,5.0,4.0,1.0,3.0,3.0,75.0,0.0,0.0,0.0,,
2005,957.0,1.0,5.0,5.0,4.0,7.0,4.0,5.0,75.0,0.0,0.0,0.0,,
2005,1890.0,2.0,48.0,3.0,4.0,2.0,1.0,0.0,275.0,2.0,0.0,400.0,2.0,1.0
2005,1890.0,1.0,7.0,5.0,4.0,1.0,4.0,3.0,275.0,0.0,0.0,0.0,,
2005,1133.0,1.0,60.0,2.0,4.0,1.0,1.0,0.0,233.33333333333334,2.0,0.0,600.0,2.0,1.0
2005,1133.0,2.0,64.0,2.0,4.0,7.0,1.0,0.0,233.33333333333334,3.0,2.0,0.0,2.0,2.0
2005,1133.0,1.0,9.0,5.0,4.0,1.0,4.0,3.0,233.33333333333334,0.0,0.0,0.0,,
2005,1268.0,1.0,37.0,2.0,1.0,3.0,1.0,0.0,333.3333333333333,3.0,1.0,600.0,2.0,6.0
2005,1268.0,2.0,35.0,2.0,1.0,3.0,1.0,0.0,333.3333333333333,3.0,2.0,400.0,2.0,4.0
2005,1268.0,2.0,9.0,5.0,1.0,1.0,4.0,3.0,333.3333333333333,0.0,0.0,0.0,,
2005,1193.0,2.0,62.0,4.0,1.0,3.0,3.0,1.0,602.0,0.0,0.0,0.0,,
2005,1091.0,2.0,77.0,4.0,1.0,1.0,3.0,1.0,350.0,0.0,0.0,0.0,,
2005,1108.0,2.0,72.0,4.0,1.0,3.0,1.0,0.0,270.0,3.0,2.0,0.0,1.0,11.0
2005,1108.0,2.0,50.0,3.0,4.0,4.0,1.0,0.0,270.0,2.0,0.0,600.0,2.0,1.0
2005,1108.0,1.0,19.0,1.0,1.0,5.0,1.0,0.0,270.0,3.0,2.0,280.0,2.0,2.0
2005,1108.0,2.0,17.0,5.0,1.0,3.0,3.0,3.0,270.0,0.0,0.0,0.0,,
2005,1084.0,1.0,67.0,2.0,1.0,6.0,1.0,0.0,1350.0,2.0,0.0,800.0,2.0,1.0
2005,1084.0,2.0,66.0,2.0,1.0,6.0,1.0,0.0,1350.0,2.0,0.0,400.0,2.0,1.0
2005,1272.0,1.0,36.0,2.0,1.0,3.0,1.0,0.0,1500.0,3.0,2.0,3000.0,2.0,7.0
2005,1272.0,2.0,35.0,2.0,1.0,6.0,3.0,4.0,1500.0,0.0,0.0,0.0,,
2005,1024.0,2.0,55.0,2.0,1.0,6.0,1.0,0.0,1000.0,3.0,1.0,1500.0,1.0,9.0
2005,1024.0,2.0,84.0,4.0,1.0,2.0,3.0,7.0,1000.0,0.0,0.0,0.0,,
2005,1024.0,1.0,59.0,2.0,1.0,4.0,1.0,0.0,1000.0,3.0,1.0,1500.0,2.0,9.0
2005,1244.0,2.0,56.0,5.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,
2005,1033.0,1.0,52.0,2.0,1.0,2.0,1.0,0.0,310.0,3.0,1.0,620.0,1.0,
2005,1033.0,2.0,53.0,2.0,1.0,1.0,3.0,4.0,310.0,0.0,0.0,0.0,,
2005,1360.0,1.0,54.0,1.0,4.0,1.0,1.0,0.0,33.333333333333336,2.0,0.0,200.0,2.0,2.0
2005,1360.0,2.0,33.0,1.0,4.0,1.0,3.0,4.0,33.333333333333336,0.0,0.0,0.0,,
2005,1360.0,1.0,14.0,5.0,4.0,1.0,1.0,0.0,33.333333333333336,3.0,2.0,0.0,2.0,2.0
2005,1360.0,1.0,13.0,5.0,4.0,1.0,3.0,3.0,33.333333333333336,0.0,0.0,0.0,,
2005,1360.0,1.0,11.0,5.0,4.0,1.0,3.0,3.0,33.333333333333336,0.0,0.0,0.0,,
2005,1360.0,2.0,2.0,5.0,4.0,7.0,4.0,5.0,33.333333333333336,0.0,0.0,0.0,,
2005,1359.0,1.0,57.0,2.0,1.0,1.0,1.0,0.0,260.0,3.0,1.0,700.0,2.0,
2005,1359.0,2.0,56.0,2.0,1.0,2.0,1.0,0.0,260.0,3.0,1.0,600.0,1.0,
2005,1359.0,2.0,26.0,5.0,4.0,4.0,2.0,0.0,260.0,3.0,0.0,0.0,,
2005,1359.0,2.0,15.0,5.0,1.0,3.0,3.0,3.0,260.0,0.0,0.0,0.0,,
2005,1359.0,2.0,16.0,5.0,1.0,3.0,3.0,3.0,260.0,0.0,0.0,0.0,,
2005,1093.0,2.0,68.0,4.0,12.0,3.0,3.0,1.0,1250.0,0.0,0.0,0.0,,
2005,1238.0,1.0,32.0,2.0,1.0,3.0,1.0,0.0,833.3333333333334,3.0,1.0,2500.0,2.0,12.0
2005,1238.0,2.0,34.0,2.0,1.0,3.0,3.0,4.0,833.3333333333334,0.0,0.0,0.0,,
2005,1238.0,1.0,4.0,5.0,1.0,7.0,4.0,5.0,833.3333333333334,0.0,0.0,0.0,,
2005,1333.0,2.0,55.0,1.0,4.0,6.0,1.0,0.0,133.33333333333334,2.0,0.0,300.0,2.0,2.0
2005,1333.0,2.0,33.0,3.0,4.0,6.0,1.0,0.0,133.33333333333334,2.0,0.0,100.0,2.0,2.0
2005,1333.0,1.0,40.0,1.0,1.0,4.0,2.0,0.0,133.33333333333334,3.0,0.0,0.0,,
2005,1033.0,1.0,79.0,2.0,1.0,6.0,3.0,1.0,175.0,0.0,0.0,0.0,,
2005,1033.0,2.0,79.0,2.0,1.0,2.0,3.0,4.0,175.0,0.0,0.0,0.0,,
2005,1663.0,1.0,37.0,1.0,1.0,2.0,1.0,0.0,400.0,3.0,1.0,800.0,2.0,7.0
2005,1663.0,2.0,31.0,1.0,4.0,2.0,3.0,4.0,400.0,0.0,0.0,0.0,,
2005,1663.0,2.0,1.0,5.0,4.0,7.0,4.0,5.0,400.0,0.0,0.0,0.0,,
2005,1363.0,2.0,54.0,4.0,1.0,1.0,1.0,0.0,247.5,3.0,2.0,240.0,2.0,
2005,1363.0,2.0,26.0,2.0,4.0,2.0,3.0,4.0,247.5,0.0,0.0,0.0,,
2005,1363.0,1.0,29.0,2.0,4.0,2.0,1.0,0.0,247.5,3.0,2.0,400.0,2.0,3.0
2005,1363.0,2.0,3.0,5.0,4.0,7.0,4.0,5.0,247.5,0.0,0.0,0.0,,
2005,1059.0,2.0,73.0,4.0,1.0,3.0,3.0,1.0,419.0,0.0,0.0,0.0,,
2005,1060.0,1.0,94.0,2.0,12.0,2.0,3.0,1.0,289.0,0.0,0.0,0.0,,
2005,1060.0,2.0,79.0,2.0,12.0,2.0,3.0,1.0,289.0,0.0,0.0,0.0,,
2005,1132.0,2.0,46.0,3.0,4.0,4.0,1.0,0.0,300.0,2.0,0.0,350.0,2.0,1.0
2005,1132.0,2.0,27.0,5.0,4.0,4.0,1.0,0.0,300.0,3.0,2.0,350.0,2.0,2.0
2005,1132.0,2.0,8.0,5.0,4.0,1.0,4.0,3.0,300.0,0.0,0.0,0.0,,
2005,1142.0,2.0,78.0,4.0,1.0,2.0,3.0,1.0,342.5,0.0,0.0,0.0,,
2005,1142.0,1.0,28.0,5.0,4.0,3.0,1.0,0.0,342.5,2.0,0.0,200.0,2.0,1.0
2005,1565.0,1.0,24.0,1.0,4.0,3.0,1.0,0.0,276.6666666666667,2.0,0.0,400.0,2.0,2.0
2005,1565.0,2.0,25.0,1.0,4.0,3.0,1.0,0.0,276.6666666666667,3.0,2.0,370.0,2.0,6.0
2005,1565.0,1.0,1.0,5.0,4.0,7.0,4.0,5.0,276.6666666666667,0.0,0.0,0.0,,
2005,1494.0,1.0,64.0,3.0,4.0,1.0,1.0,0.0,295.0,3.0,2.0,800.0,2.0,2.0
2005,1494.0,1.0,23.0,5.0,1.0,2.0,1.0,0.0,295.0,3.0,1.0,700.0,2.0,
2005,1494.0,2.0,21.0,5.0,1.0,4.0,3.0,4.0,295.0,0.0,0.0,0.0,,
2005,1494.0,1.0,19.0,5.0,4.0,4.0,1.0,0.0,295.0,3.0,2.0,600.0,2.0,
2005,1494.0,1.0,16.0,5.0,4.0,2.0,1.0,0.0,295.0,2.0,0.0,100.0,2.0,2.0
2005,1494.0,2.0,16.0,5.0,4.0,2.0,1.0,0.0,295.0,3.0,2.0,600.0,2.0,
2005,1494.0,1.0,15.0,5.0,4.0,1.0,3.0,3.0,295.0,0.0,0.0,0.0,,
2005,1494.0,1.0,6.0,5.0,4.0,1.0,4.0,3.0,295.0,0.0,0.0,0.0,,
2005,1494.0,1.0,8.0,5.0,4.0,1.0,4.0,3.0,295.0,0.0,0.0,0.0,,
2005,1494.0,1.0,,5.0,1.0,7.0,4.0,5.0,295.0,0.0,0.0,0.0,,
2005,1302.0,1.0,52.0,2.0,1.0,3.0,1.0,0.0,175.0,3.0,1.0,700.0,2.0,10.0
2005,1302.0,2.0,50.0,2.0,1.0,3.0,3.0,4.0,175.0,0.0,0.0,0.0,,
2005,1302.0,2.0,23.0,5.0,1.0,4.0,2.0,0.0,175.0,3.0,0.0,0.0,,
2005,1302.0,1.0,19.0,5.0,1.0,4.0,2.0,0.0,175.0,2.0,0.0,0.0,,
2005,1047.0,1.0,38.0,2.0,4.0,2.0,1.0,0.0,250.0,3.0,2.0,1500.0,2.0,6.0
2005,1047.0,2.0,27.0,2.0,1.0,4.0,3.0,4.0,250.0,0.0,0.0,0.0,,
2005,1047.0,1.0,8.0,5.0,1.0,1.0,4.0,3.0,250.0,0.0,0.0,0.0,,
2005,1047.0,2.0,4.0,5.0,1.0,7.0,4.0,5.0,250.0,0.0,0.0,0.0,,
2005,1047.0,2.0,1.0,5.0,1.0,7.0,4.0,5.0,250.0,0.0,0.0,0.0,,
2005,1047.0,2.0,1.0,5.0,1.0,7.0,4.0,5.0,250.0,0.0,0.0,0.0,,
2005,1473.0,2.0,57.0,1.0,4.0,3.0,1.0,0.0,175.0,3.0,2.0,200.0,2.0,1.0
2005,1473.0,1.0,41.0,1.0,4.0,1.0,2.0,0.0,175.0,2.0,0.0,0.0,,
2005,1382.0,2.0,49.0,3.0,1.0,6.0,1.0,0.0,2400.0,3.0,1.0,3200.0,2.0,7.0
2005,1382.0,2.0,75.0,4.0,1.0,4.0,3.0,4.0,2400.0,0.0,0.0,0.0,,
2005,1002.0,2.0,23.0,5.0,1.0,5.0,1.0,0.0,1275.0,3.0,1.0,750.0,2.0,7.0
2005,1210.0,1.0,24.0,1.0,1.0,4.0,1.0,0.0,233.33333333333334,3.0,1.0,550.0,2.0,8.0
2005,1210.0,2.0,28.0,1.0,4.0,4.0,1.0,0.0,233.33333333333334,3.0,2.0,150.0,1.0,4.0
2005,1210.0,1.0,2.0,5.0,1.0,7.0,4.0,5.0,233.33333333333334,0.0,0.0,0.0,,
2005,892.0,1.0,50.0,1.0,4.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0
2005,892.0,2.0,54.0,1.0,4.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,,
2005,892.0,1.0,16.0,5.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,,
2005,1284.0,2.0,41.0,1.0,4.0,3.0,1.0,0.0,112.5,3.0,2.0,150.0,1.0,
2005,1284.0,2.0,17.0,5.0,4.0,3.0,3.0,3.0,112.5,0.0,0.0,0.0,,
2005,1284.0,1.0,12.0,5.0,4.0,1.0,3.0,3.0,112.5,0.0,0.0,0.0,,
2005,1284.0,1.0,7.0,5.0,4.0,1.0,4.0,3.0,112.5,0.0,0.0,0.0,,
2005,1714.0,1.0,44.0,5.0,4.0,1.0,1.0,0.0,175.0,2.0,0.0,100.0,2.0,1.0
2005,1714.0,1.0,51.0,5.0,4.0,2.0,1.0,0.0,175.0,2.0,0.0,100.0,2.0,1.0
2005,1346.0,1.0,55.0,2.0,1.0,4.0,3.0,1.0,900.0,0.0,0.0,0.0,,
2005,1346.0,2.0,47.0,2.0,1.0,4.0,1.0,0.0,900.0,3.0,1.0,400.0,2.0,7.0
2005,1396.0,1.0,54.0,2.0,4.0,4.0,1.0,0.0,580.0,3.0,2.0,580.0,2.0,6.0
2005,1234.0,1.0,33.0,2.0,1.0,3.0,1.0,0.0,405.0,3.0,1.0,1300.0,2.0,12.0
2005,1234.0,2.0,31.0,2.0,1.0,4.0,1.0,0.0,405.0,3.0,2.0,120.0,2.0,
2005,1234.0,1.0,1.0,5.0,1.0,7.0,4.0,5.0,405.0,0.0,0.0,0.0,,
2005,1234.0,1.0,10.0,5.0,1.0,1.0,3.0,3.0,405.0,0.0,0.0,0.0,,
2005,1002.0,1.0,27.0,1.0,4.0,2.0,1.0,0.0,116.66666666666667,2.0,0.0,300.0,2.0,2.0
2005,1002.0,2.0,29.0,1.0,4.0,2.0,1.0,0.0,116.66666666666667,2.0,0.0,300.0,2.0,2.0
2005,1002.0,2.0,11.0,5.0,4.0,1.0,3.0,3.0,116.66666666666667,0.0,0.0,0.0,,
2005,1002.0,1.0,9.0,5.0,4.0,1.0,4.0,3.0,116.66666666666667,0.0,0.0,0.0,,
2005,1002.0,1.0,8.0,5.0,4.0,1.0,4.0,3.0,116.66666666666667,0.0,0.0,0.0,,
2005,1002.0,2.0,5.0,5.0,4.0,7.0,4.0,5.0,116.66666666666667,0.0,0.0,0.0,,
2005,1213.0,1.0,37.0,2.0,1.0,6.0,1.0,0.0,2265.0,3.0,1.0,1515.0,2.0,9.0
2005,1213.0,2.0,26.0,2.0,1.0,6.0,1.0,0.0,2265.0,3.0,1.0,1515.0,2.0,9.0
2005,1218.0,1.0,58.0,2.0,4.0,4.0,1.0,0.0,175.0,3.0,2.0,150.0,1.0,
2005,1218.0,2.0,58.0,2.0,4.0,4.0,1.0,0.0,175.0,2.0,0.0,200.0,2.0,1.0
2005,1218.0,2.0,22.0,5.0,4.0,5.0,1.0,0.0,175.0,3.0,2.0,250.0,2.0,6.0
2005,1218.0,1.0,20.0,5.0,4.0,4.0,1.0,0.0,175.0,3.0,2.0,0.0,2.0,
2005,1361.0,1.0,37.0,2.0,4.0,1.0,1.0,0.0,68.75,2.0,0.0,400.0,2.0,1.0
2005,1361.0,2.0,30.0,2.0,4.0,2.0,2.0,0.0,68.75,3.0,0.0,0.0,,
2005,1361.0,1.0,15.0,5.0,4.0,1.0,3.0,3.0,68.75,0.0,0.0,0.0,,
2005,1361.0,1.0,14.0,5.0,4.0,1.0,3.0,3.0,68.75,0.0,0.0,0.0,,
2005,1361.0,2.0,11.0,5.0,4.0,1.0,3.0,3.0,68.75,0.0,0.0,0.0,,
2005,1361.0,1.0,10.0,5.0,4.0,1.0,3.0,3.0,68.75,0.0,0.0,0.0,,
2005,1361.0,2.0,8.0,5.0,4.0,1.0,4.0,3.0,68.75,0.0,0.0,0.0,,
2005,1361.0,1.0,3.0,5.0,4.0,7.0,4.0,5.0,68.75,0.0,0.0,0.0,,
2005,1248.0,1.0,46.0,1.0,4.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,,
2005,1248.0,2.0,43.0,1.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,,
2005,1248.0,2.0,12.0,5.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,,
2005,1248.0,2.0,10.0,5.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,,
2005,1248.0,1.0,9.0,5.0,4.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,,
2005,1263.0,1.0,43.0,5.0,4.0,2.0,1.0,0.0,750.0,3.0,2.0,750.0,2.0,6.0
2005,1516.0,1.0,71.0,5.0,1.0,2.0,3.0,1.0,483.3333333333333,0.0,0.0,0.0,,
2005,1516.0,1.0,31.0,2.0,1.0,3.0,1.0,0.0,483.3333333333333,3.0,1.0,800.0,2.0,5.0
2005,1516.0,2.0,30.0,2.0,1.0,2.0,1.0,0.0,483.3333333333333,3.0,2.0,250.0,2.0,
2005,1400.0,1.0,58.0,2.0,1.0,6.0,1.0,0.0,328.57142857142856,3.0,1.0,1600.0,1.0,12.0
2005,1400.0,2.0,54.0,2.0,1.0,6.0,3.0,4.0,328.57142857142856,0.0,0.0,0.0,,
2005,1400.0,1.0,23.0,5.0,1.0,5.0,3.0,3.0,328.57142857142856,0.0,0.0,0.0,,
2005,1400.0,1.0,22.0,5.0,1.0,5.0,3.0,7.0,328.57142857142856,0.0,0.0,0.0,,
2005,1400.0,2.0,20.0,5.0,1.0,5.0,3.0,3.0,328.57142857142856,0.0,0.0,0.0,,
2005,1400.0,1.0,19.0,5.0,1.0,5.0,3.0,3.0,328.57142857142856,0.0,0.0,0.0,,
2005,1400.0,1.0,15.0,5.0,1.0,3.0,3.0,3.0,328.57142857142856,0.0,0.0,0.0,,
2005,1368.0,1.0,31.0,1.0,4.0,2.0,1.0,0.0,57.142857142857146,3.0,2.0,250.0,2.0,11.0
2005,1368.0,2.0,33.0,1.0,4.0,2.0,2.0,0.0,57.142857142857146,3.0,0.0,0.0,,
2005,1368.0,2.0,15.0,5.0,4.0,3.0,3.0,3.0,57.142857142857146,0.0,0.0,0.0,,
2005,1368.0,2.0,13.0,5.0,4.0,1.0,3.0,3.0,57.142857142857146,0.0,0.0,0.0,,
2005,1368.0,2.0,8.0,5.0,4.0,1.0,4.0,3.0,57.142857142857146,0.0,0.0,0.0,,
2005,1368.0,1.0,6.0,5.0,4.0,1.0,4.0,3.0,57.142857142857146,0.0,0.0,0.0,,
2005,1368.0,2.0,2.0,5.0,4.0,7.0,4.0,5.0,57.142857142857146,0.0,0.0,0.0,,
2005,1895.0,2.0,51.0,1.0,4.0,2.0,1.0,0.0,613.75,1.0,0.0,600.0,2.0,5.0
2005,1895.0,1.0,52.0,1.0,4.0,1.0,1.0,0.0,613.75,2.0,0.0,1500.0,2.0,1.0
2005,1895.0,2.0,33.0,5.0,1.0,6.0,1.0,0.0,613.75,3.0,1.0,350.0,1.0,10.0
2005,1895.0,2.0,31.0,5.0,4.0,4.0,1.0,0.0,613.75,3.0,2.0,300.0,2.0,5.0
2005,1895.0,2.0,28.0,5.0,1.0,5.0,1.0,0.0,613.75,3.0,1.0,370.0,1.0,9.0
2005,1895.0,1.0,26.0,5.0,4.0,4.0,1.0,0.0,613.75,3.0,2.0,300.0,2.0,6.0
2005,1895.0,1.0,24.0,5.0,4.0,4.0,1.0,0.0,613.75,3.0,2.0,400.0,2.0,9.0
2005,1895.0,1.0,22.0,5.0,4.0,4.0,1.0,0.0,613.75,3.0,2.0,0.0,2.0,5.0
2005,1806.0,1.0,49.0,1.0,4.0,4.0,1.0,0.0,800.0,2.0,0.0,1200.0,2.0,2.0
2005,1806.0,2.0,32.0,1.0,4.0,4.0,1.0,0.0,800.0,2.0,0.0,1200.0,2.0,2.0
2005,1806.0,2.0,12.0,5.0,4.0,3.0,3.0,3.0,800.0,0.0,0.0,0.0,,
2005,1038.0,1.0,75.0,2.0,1.0,2.0,3.0,1.0,400.0,0.0,0.0,0.0,,
2005,1038.0,2.0,69.0,2.0,1.0,2.0,3.0,4.0,400.0,0.0,0.0,0.0,,
2005,1549.0,2.0,58.0,3.0,1.0,4.0,1.0,0.0,795.0,3.0,1.0,940.0,1.0,11.0
2005,1549.0,2.0,25.0,5.0,1.0,6.0,1.0,0.0,795.0,3.0,1.0,650.0,2.0,
2005,972.0,1.0,69.0,2.0,1.0,2.0,1.0,0.0,296.0,2.0,0.0,300.0,2.0,1.0
2005,972.0,2.0,70.0,2.0,1.0,2.0,3.0,7.0,296.0,0.0,0.0,0.0,,
2005,972.0,2.0,41.0,3.0,1.0,6.0,1.0,0.0,296.0,3.0,1.0,800.0,2.0,
2005,972.0,1.0,14.0,5.0,1.0,3.0,3.0,3.0,296.0,0.0,0.0,0.0,,
2005,972.0,1.0,13.0,5.0,1.0,3.0,3.0,3.0,296.0,0.0,0.0,0.0,,
2005,1127.0,2.0,39.0,5.0,4.0,7.0,3.0,4.0,23.333333333333332,0.0,0.0,0.0,,
2005,1127.0,1.0,15.0,5.0,4.0,3.0,3.0,3.0,23.333333333333332,0.0,0.0,0.0,,
2005,1127.0,1.0,13.0,5.0,4.0,1.0,1.0,0.0,23.333333333333332,3.0,2.0,0.0,2.0,2.0
2005,1127.0,2.0,11.0,5.0,4.0,1.0,3.0,3.0,23.333333333333332,0.0,0.0,0.0,,
2005,1127.0,1.0,9.0,5.0,4.0,1.0,4.0,3.0,23.333333333333332,0.0,0.0,0.0,,
2005,1127.0,1.0,7.0,5.0,4.0,1.0,4.0,3.0,23.333333333333332,0.0,0.0,0.0,,
2005,1127.0,2.0,4.0,5.0,4.0,7.0,4.0,5.0,23.333333333333332,0.0,0.0,0.0,,
2005,1127.0,1.0,2.0,5.0,4.0,7.0,4.0,5.0,23.333333333333332,0.0,0.0,0.0,,
2005,1127.0,1.0,18.0,5.0,4.0,7.0,2.0,0.0,23.333333333333332,2.0,0.0,0.0,,
2005,1109.0,1.0,68.0,5.0,1.0,4.0,3.0,4.0,450.0,0.0,0.0,0.0,,
2005,1109.0,1.0,55.0,2.0,1.0,2.0,1.0,0.0,250.0,3.0,1.0,1000.0,2.0,9.0
2005,1109.0,2.0,51.0,2.0,1.0,2.0,3.0,4.0,250.0,0.0,0.0,0.0,,
2005,1109.0,2.0,22.0,5.0,1.0,1.0,3.0,3.0,250.0,0.0,0.0,0.0,,
2005,1109.0,2.0,21.0,5.0,1.0,5.0,3.0,3.0,250.0,0.0,0.0,0.0,,
2005,1594.0,1.0,49.0,2.0,1.0,5.0,2.0,0.0,1045.0,3.0,0.0,0.0,,
